new_sample_runid	new_complete_name	library_id	comment	unique_sample_id	old_complete_name	old_run_id	lab_project_id	batch_name	country	country_alpha2	country_alpha3	city	latitude_inferred	longtitude_inferred	batch_abbr	year	collection_date	collected_by	isolation_source	organism	ena_sample_acc	ena_experiment_acc	ena_run_acc	sequencing_platform	sequencing_type	instrument_model
642	DTU_2017_642_1_Negative_Control_NC_S	1		2017_nov_neg_05	DTU2018_MG_671_NC_S	671	1132	GS snapshot nov 2017	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	17	2018-01-24	Global sewage consortium	Negative control	wastewater metagenome	ERS5186596	ERX4603925	ERR4682473	Illumina	paired	Illumina NovaSeq 6000
643	DTU_2017_643_1_Negative_Control_NC_T	1		2017_nov_neg_06	DTU2018_MG_672_NC_T	672	1132	GS snapshot nov 2017	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	17	2018-02-28	Global sewage consortium	Negative control	wastewater metagenome	ERS5186597	ERX4603926	ERR4682474	Illumina	paired	Illumina NovaSeq 6000
644	DTU_2017_644_1_Negative_Control_NC_U	1		2017_nov_neg_07	DTU2018_MG_673_NC_U	673	1132	GS snapshot nov 2017	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	17	2018-04-05	Global sewage consortium	Negative control	wastewater metagenome	ERS5186598	ERX4603927	ERR4682475	Illumina	paired	Illumina NovaSeq 6000
645	DTU_2017_645_1_Negative_Control_NC_V	1		2017_nov_neg_08	DTU2018_MG_674_NC_V	674	1132	GS snapshot nov 2017	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	17	2018-04-24	Global sewage consortium	Negative control	wastewater metagenome	ERS5186599	ERX4603928	ERR4682476	Illumina	paired	Illumina NovaSeq 6000
646	DTU_2018_646_1_MG_SG_JU_334	1		2018_jun_sgp_01	DTU2018_MG_737_SG_JU_334	737	1150	GS snapshot june 2018	Singapore	SG	SGP	Jurong	1,26	103,67	jun	18	2017-11-22	Global sewage consortium	wastewater	wastewater metagenome	ERS5186629	ERX4604221	ERR4682772	Illumina	paired	Illumina NovaSeq 6000
647	DTU_2018_647_1_MG_DK_AV_335	1		2018_jun_dnk_01	DTU2018_MG_738_DK_AV_335	738	1150	GS snapshot june 2018	Denmark	DK	DNK	Avedore	55,63	12,46	jun	18	2018-06-11	Global sewage consortium	wastewater	wastewater metagenome	ERS5186630	ERX4604222	ERR4682773	Illumina	paired	Illumina NovaSeq 6000
648	DTU_2018_648_1_MG_DK_VA_336	1		2018_jun_dnk_02	DTU2018_MG_739_DK_VA_336	739	1150	GS snapshot june 2018	Denmark	DK	DNK	Valby	55,66	12,52	jun	18	2018-06-11	Global sewage consortium	wastewater	wastewater metagenome	ERS5186631	ERX4604223	ERR4682774	Illumina	paired	Illumina NovaSeq 6000
649	DTU_2018_649_1_MG_DK_AM_337	1		2018_jun_dnk_03	DTU2018_MG_740_DK_AM_337	740	1150	GS snapshot june 2018	Denmark	DK	DNK	Amager	55,62	12,60	jun	18	2018-06-11	Global sewage consortium	wastewater	wastewater metagenome	ERS5186632	ERX4604224	ERR4682775	Illumina	paired	Illumina NovaSeq 6000
650	DTU_2018_650_1_MG_SE_GO_338	1		2018_jun_swe_01	DTU2018_MG_741_SE_GO_338	741	1150	GS snapshot june 2018	Sweden	SE	SWE	Gothenburg	57,71	11,97	jun	18	2018-06-15	Global sewage consortium	wastewater	wastewater metagenome	ERS5186633	ERX4604225	ERR4682776	Illumina	paired	Illumina NovaSeq 6000
651	DTU_2018_651_1_MG_SE_UP_339	1		2018_jun_swe_02	DTU2018_MG_742_SE_UP_339	742	1150	GS snapshot june 2018	Sweden	SE	SWE	Uppsala	59,86	17,64	jun	18	2018-06-18	Global sewage consortium	wastewater	wastewater metagenome	ERS5186634	ERX4604226	ERR4682777	Illumina	paired	Illumina NovaSeq 6000
652	DTU_2018_652_1_MG_GR_AT_340	1		2018_jun_grc_01	DTU2018_MG_743_GR_AT_340	743	1150	GS snapshot june 2018	Greece	GR	GRC	Athens	37,98	23,73	jun	18	2018-06-20	Global sewage consortium	wastewater	wastewater metagenome	ERS5186635	ERX4604227	ERR4682778	Illumina	paired	Illumina NovaSeq 6000
653	DTU_2018_653_1_MG_KH_PP_341	1		2018_jun_khm_01	DTU2018_MG_744_KH_PP_341	744	1150	GS snapshot june 2018	Cambodia	KH	KHM	Phnom Penh	11,57	104,92	jun	18	2018-06-22	Global sewage consortium	wastewater	wastewater metagenome	ERS5186636	ERX4604228	ERR4682779	Illumina	paired	Illumina NovaSeq 6000
654	DTU_2018_654_1_MG_ES_BA_342	1		2018_jun_esp_01	DTU2018_MG_745_ES_BA_342	745	1150	GS snapshot june 2018	Spain	ES	ESP	Barcelona	41,38	2,18	jun	18	2018-06-21	Global sewage consortium	wastewater	wastewater metagenome	ERS5186637	ERX4604229	ERR4682780	Illumina	paired	Illumina NovaSeq 6000
655	DTU_2018_655_1_MG_BE_OS_343	1		2018_jun_bel_01	DTU2018_MG_746_BE_OS_343	746	1150	GS snapshot june 2018	Belgium	BE	BEL	Ostend	51,23	2,92	jun	18	2018-06-12	Global sewage consortium	wastewater	wastewater metagenome	ERS5186638	ERX4604230	ERR4682781	Illumina	paired	Illumina NovaSeq 6000
656	DTU_2018_656_1_MG_BE_LE_344	1		2018_jun_bel_02	DTU2018_MG_747_BE_LE_344	747	1150	GS snapshot june 2018	Belgium	BE	BEL	Leuven	50,88	4,70	jun	18	2018-06-20	Global sewage consortium	wastewater	wastewater metagenome	ERS5186639	ERX4604231	ERR4682782	Illumina	paired	Illumina NovaSeq 6000
657	DTU_2018_657_1_MG_BE_HA_345	1		2018_jun_bel_03	DTU2018_MG_748_BE_HA_345	748	1150	GS snapshot june 2018	Belgium	BE	BEL	Harelbeke	50,84	3,31	jun	18	2018-06-12	Global sewage consortium	wastewater	wastewater metagenome	ERS5186640	ERX4604232	ERR4682783	Illumina	paired	Illumina NovaSeq 6000
658	DTU_2018_658_1_MG_CZ_PR_346	1		2018_jun_cze_01	DTU2018_MG_749_CZ_PR_346	749	1150	GS snapshot june 2018	Czech Republic	CZ	CZE	Praha	50,09	14,42	jun	18	2018-06-20	Global sewage consortium	wastewater	wastewater metagenome	ERS5186641	ERX4604233	ERR4682784	Illumina	paired	Illumina NovaSeq 6000
659	DTU_2018_659_1_MG_CZ_BR_347	1		2018_jun_cze_02	DTU2018_MG_750_CZ_BR_347	750	1150	GS snapshot june 2018	Czech Republic	CZ	CZE	Brno	49,19	16,61	jun	18	2018-06-20	Global sewage consortium	wastewater	wastewater metagenome	ERS5186642	ERX4604234	ERR4682785	Illumina	paired	Illumina NovaSeq 6000
660	DTU_2018_660_1_MG_DE_DR_348	1		2018_jun_deu_01	DTU2018_MG_751_DE_DR_348	751	1150	GS snapshot june 2018	Germany	DE	DEU	Dresden	51,05	13,74	jun	18	2018-06-21	Global sewage consortium	wastewater	wastewater metagenome	ERS5186643	ERX4604235	ERR4682786	Illumina	paired	Illumina NovaSeq 6000
661	DTU_2018_661_1_MG_MY_KL_349	1		2018_jun_mys_01	DTU2018_MG_752_MY_KL_349	752	1150	GS snapshot june 2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	jun	18	2018-05-31	Global sewage consortium	wastewater	wastewater metagenome	ERS5186644	ERX4604236	ERR4682787	Illumina	paired	Illumina NovaSeq 6000
663	DTU_2018_663_1_MG_FR_NA_351	1		2018_jun_fra_01	DTU2018_MG_754_FR_NA_351	754	1150	GS snapshot june 2018	France	FR	FRA	Nantes	47,22	-1,55	jun	18	2018-06-11	Global sewage consortium	wastewater	wastewater metagenome	ERS5186645	ERX4604237	ERR4682788	Illumina	paired	Illumina NovaSeq 6000
664	DTU_2018_664_1_MG_FR_SA_352	1		2018_jun_fra_02	DTU2018_MG_755_FR_SA_352	755	1150	GS snapshot june 2018	France	FR	FRA	Saint Philibert	47,21	5,01	jun	18	2018-06-20	Global sewage consortium	wastewater	wastewater metagenome	ERS5186646	ERX4604238	ERR4682789	Illumina	paired	Illumina NovaSeq 6000
665	DTU_2018_665_1_MG_SA_KA_353	1		2018_jun_sau_01	DTU2018_MG_756_SA_KA_353	756	1150	GS snapshot june 2018	Saudi Arabia	SA	SAU	Thuwal	22,28	39,11	jun	18	2018-06-12	Global sewage consortium	wastewater	wastewater metagenome	ERS5186647	ERX4604239	ERR4682790	Illumina	paired	Illumina NovaSeq 6000
666	DTU_2018_666_1_MG_AT_VI_354	1		2018_jun_aut_01	DTU2018_MG_757_AT_VI_354	757	1150	GS snapshot june 2018	Austria	AT	AUT	Vienna	48,21	16,37	jun	18	2018-06-21	Global sewage consortium	wastewater	wastewater metagenome	ERS5186648	ERX4604240	ERR4682791	Illumina	paired	Illumina NovaSeq 6000
667	DTU_2018_667_1_MG_BA_BL_355	1		2018_jun_bih_01	DTU2018_MG_758_BA_BL_355	758	1150	GS snapshot june 2018	Bosnia and Herzegovina	BA	BIH	Banja Luka	44,77	17,20	jun	18	2018-06-27	Global sewage consortium	wastewater	wastewater metagenome	ERS5186649	ERX4604241	ERR4682792	Illumina	paired	Illumina NovaSeq 6000
668	DTU_2018_668_1_MG_BF_OU_356	1		2018_jun_bfa_01	DTU2018_MG_759_BF_OU_356	759	1150	GS snapshot june 2018	Burkina Faso	BF	BFA	Ouagadougou	12,37	-1,53	jun	18	2018-06-22	Global sewage consortium	wastewater	wastewater metagenome	ERS5186650	ERX4604242	ERR4682793	Illumina	paired	Illumina NovaSeq 6000
669	DTU_2018_669_1_MG_PT_LI_357	1		2018_jun_prt_01	DTU2018_MG_760_PT_LI_357	760	1150	GS snapshot june 2018	Portugal	PT	PRT	Lisbon	38,71	-9,14	jun	18	2018-06-27	Global sewage consortium	wastewater	wastewater metagenome	ERS5186651	ERX4604243	ERR4682794	Illumina	paired	Illumina NovaSeq 6000
670	DTU_2018_670_1_MG_TG_LO_358	1		2018_jun_tgo_01	DTU2018_MG_761_TG_LO_358	761	1150	GS snapshot june 2018	Togo	TG	TGO	Lome	6,13	1,22	jun	18	2018-06-23	Global sewage consortium	wastewater	wastewater metagenome	ERS5186652	ERX4604244	ERR4682795	Illumina	paired	Illumina NovaSeq 6000
671	DTU_2018_671_1_MG_HU_BU_359	1		2018_jun_hun_01	DTU2018_MG_762_HU_BU_359	762	1150	GS snapshot june 2018	Hungary	HU	HUN	Budapest	47,48	19,15	jun	18	2018-06-25	Global sewage consortium	wastewater	wastewater metagenome	ERS5186653	ERX4604245	ERR4682796	Illumina	paired	Illumina NovaSeq 6000
672	DTU_2018_672_1_MG_IT_NO_360	1		2018_jun_ita_01	DTU2018_MG_763_IT_NO_360	763	1150	GS snapshot june 2018	Italy	IT	ITA	Novara	45,58	8,55	jun	18	2018-06-29	Global sewage consortium	wastewater	wastewater metagenome	ERS5186654	ERX4604246	ERR4682797	Illumina	paired	Illumina NovaSeq 6000
673	DTU_2018_673_1_MG_IT_VE_361	1		2018_jun_ita_02	DTU2018_MG_764_IT_VE_361	764	1150	GS snapshot june 2018	Italy	IT	ITA	Verbania	45,92	8,55	jun	18	2018-06-28	Global sewage consortium	wastewater	wastewater metagenome	ERS5186655	ERX4604247	ERR4682798	Illumina	paired	Illumina NovaSeq 6000
674	DTU_2018_674_1_MG_IT_CA_362	1		2018_jun_ita_03	DTU2018_MG_765_IT_CA_362	765	1150	GS snapshot june 2018	Italy	IT	ITA	Cannobio	46,06	8,70	jun	18	2018-06-28	Global sewage consortium	wastewater	wastewater metagenome	ERS5186656	ERX4604248	ERR4682799	Illumina	paired	Illumina NovaSeq 6000
675	DTU_2018_675_1_MG_SI_LJ_363	1		2018_jun_svn_01	DTU2018_MG_766_SI_LJ_363	766	1150	GS snapshot june 2018	Slovenia	SI	SVN	Ljubljana	46,05	14,51	jun	18	2018-06-20	Global sewage consortium	wastewater	wastewater metagenome	ERS5186657	ERX4604249	ERR4682800	Illumina	paired	Illumina NovaSeq 6000
676	DTU_2018_676_1_MG_TR_HA_364	1		2018_jun_tur_01	DTU2018_MG_767_TR_HA_364	767	1150	GS snapshot june 2018	Turkey	TR	TUR	Hatay	36,20	36,16	jun	18	2018-06-29	Global sewage consortium	wastewater	wastewater metagenome	ERS5186658	ERX4604250	ERR4682801	Illumina	paired	Illumina NovaSeq 6000
677	DTU_2018_677_1_MG_HR_ZA_365	1		2018_jun_hrv_01	DTU2018_MG_768_HR_ZA_365	768	1150	GS snapshot june 2018	Croatia	HR	HRV	Zagreb	45,81	15,98	jun	18	2018-07-02	Global sewage consortium	wastewater	wastewater metagenome	ERS5186659	ERX4604251	ERR4682802	Illumina	paired	Illumina NovaSeq 6000
680	DTU_2018_680_1_MG_KR_DA_368	1	Date is unknown - no label on sample, and response from SurveyMonkey is incorrect, so date is inferred from batch (freddu 12-10-2020)	2018_jun_kor_01	DTU2018_MG_771_KR_DA_368	771	1150	GS snapshot june 2018	South Korea	KR	KOR	Daejeon	36,35	127,38	jun	18	2018-06	Global sewage consortium	wastewater	wastewater metagenome	ERS5186660	ERX4604252	ERR4682803	Illumina	paired	Illumina NovaSeq 6000
681	DTU_2018_681_1_MG_TZ_MO_369	1		2018_jun_tza_01	DTU2018_MG_772_TZ_MO_369	772	1150	GS snapshot june 2018	Tanzania	TZ	TZA	Morogoro	-6,87	37,81	jun	18	2018-06-25	Global sewage consortium	wastewater	wastewater metagenome	ERS5186661	ERX4604253	ERR4682804	Illumina	paired	Illumina NovaSeq 6000
682	DTU_2018_682_1_MG_TZ_MW_370	1		2018_jun_tza_02	DTU2018_MG_773_TZ_MW_370	773	1150	GS snapshot june 2018	Tanzania	TZ	TZA	Mwanza	-2,52	32,90	jun	18	2018-06-20	Global sewage consortium	wastewater	wastewater metagenome	ERS5186662	ERX4604254	ERR4682805	Illumina	paired	Illumina NovaSeq 6000
683	DTU_2018_683_1_MG_JP_JP_371	1		2018_jun_jpn_01	DTU2018_MG_774_JP_JP_371	774	1150	GS snapshot june 2018	Japan	JP	JPN	Japan	36,57	139,24	jun	18	2018-06-22	Global sewage consortium	wastewater	wastewater metagenome	ERS5186663	ERX4604255	ERR4682806	Illumina	paired	Illumina NovaSeq 6000
684	DTU_2018_684_1_MG_GB_FA_372	1		2018_jun_gbr_01	DTU2018_MG_775_GB_FA_372	775	1150	GS snapshot june 2018	United Kingdom	GB	GBR	Falmouth	50,16	-5,07	jun	18	2018-06-29	Global sewage consortium	wastewater	wastewater metagenome	ERS5186664	ERX4604256	ERR4682807	Illumina	paired	Illumina NovaSeq 6000
685	DTU_2018_685_1_MG_GB_CA_373	1		2018_jun_gbr_02	DTU2018_MG_776_GB_CA_373	776	1150	GS snapshot june 2018	United Kingdom	GB	GBR	Camborne	50,21	-5,30	jun	18	2018-06-21	Global sewage consortium	wastewater	wastewater metagenome	ERS5186665	ERX4604257	ERR4682808	Illumina	paired	Illumina NovaSeq 6000
686	DTU_2018_686_1_MG_CA_QE_374	1	Date is unknown - no label on sample, and response from SurveyMonkey is incorrect, so date is inferred from batch (freddu 12-10-2020)	2018_jun_can_01	DTU2018_MG_777_CA_QE_374	777	1150	GS snapshot june 2018	Canada	CA	CAN	Quebec	52,48	-71,83	jun	18	2018-06	Global sewage consortium	wastewater	wastewater metagenome	ERS5186666	ERX4604258	ERR4682809	Illumina	paired	Illumina NovaSeq 6000
687	DTU_2018_687_1_MG_PK_FA_375	1		2018_jun_pak_01	DTU2018_MG_778_PK_FA_375	778	1150	GS snapshot june 2018	Pakistan	PK	PAK	Faisalabad	31,42	73,09	jun	18	2018-06-21	Global sewage consortium	wastewater	wastewater metagenome	ERS5186667	ERX4604259	ERR4682810	Illumina	paired	Illumina NovaSeq 6000
688	DTU_2018_688_1_MG_RS_BE_376	1		2018_jun_srb_01	DTU2018_MG_779_RS_BE_376	779	1150	GS snapshot june 2018	Serbia	RS	SRB	Belgrade	44,82	20,46	jun	18	2018-06-12	Global sewage consortium	wastewater	wastewater metagenome	ERS5186668	ERX4604260	ERR4682811	Illumina	paired	Illumina NovaSeq 6000
689	DTU_2018_689_1_MG_BW_GA_377	1		2018_jun_bwa_01	DTU2018_MG_780_BW_GA_377	780	1150	GS snapshot june 2018	Botswana	BW	BWA	Gaborone	-24,66	25,91	jun	18	2018-07-31	Global sewage consortium	wastewater	wastewater metagenome	ERS5186669	ERX4604261	ERR4682812	Illumina	paired	Illumina NovaSeq 6000
690	DTU_2018_690_1_MG_BG_SO_378	1		2018_jun_bgr_01	DTU2018_MG_781_BG_SO_378	781	1150	GS snapshot june 2018	Bulgaria	BG	BGR	Sofia	42,70	23,32	jun	18	2018-06-07	Global sewage consortium	wastewater	wastewater metagenome	ERS5186670	ERX4604262	ERR4682813	Illumina	paired	Illumina NovaSeq 6000
691	DTU_2018_691_1_MG_NL_AM_380	1		2018_jun_nld_01	DTU2018_MG_783_NL_AM_380	783	1150	GS snapshot june 2018	Netherlands	NL	NLD	Amsterdam	52,37	4,89	jun	18	2018-07-04	Global sewage consortium	wastewater	wastewater metagenome	ERS5186671	ERX4604263	ERR4682814	Illumina	paired	Illumina NovaSeq 6000
692	DTU_2018_692_1_MG_ME_PO_381	1		2018_jun_mne_01	DTU2018_MG_784_ME_PO_381	784	1150	GS snapshot june 2018	Montenegro	ME	MNE	Podgorica	42,44	19,26	jun	18	2018-07-09	Global sewage consortium	wastewater	wastewater metagenome	ERS5186672	ERX4604264	ERR4682815	Illumina	paired	Illumina NovaSeq 6000
693	DTU_2018_693_1_MG_KR_GW_382	1		2018_jun_kor_02	DTU2018_MG_785_KR_GW_382	785	1150	GS snapshot june 2018	South Korea	KR	KOR	Gwangju	35,16	126,85	jun	18	2018-07-10	Global sewage consortium	wastewater	wastewater metagenome	ERS5186673	ERX4604265	ERR4682816	Illumina	paired	Illumina NovaSeq 6000
694	DTU_2018_694_1_MG_MU_SM_383	1		2018_jun_mus_01	DTU2018_MG_786_MU_SM_383	786	1150	GS snapshot june 2018	Mauritius	MU	MUS	Saint Martin	-20,50	57,39	jun	18	2018-07-06	Global sewage consortium	wastewater	wastewater metagenome	ERS5186674	ERX4604266	ERR4682817	Illumina	paired	Illumina NovaSeq 6000
695	DTU_2018_695_1_MG_MU_GB_384	1		2018_jun_mus_02	DTU2018_MG_787_MU_GB_384	787	1150	GS snapshot june 2018	Mauritius	MU	MUS	Grand Baie	-20,01	57,58	jun	18	2018-07-06	Global sewage consortium	wastewater	wastewater metagenome	ERS5186675	ERX4604267	ERR4682818	Illumina	paired	Illumina NovaSeq 6000
696	DTU_2018_696_1_MG_GR_TH_385	1		2018_jun_grc_02	DTU2018_MG_788_GR_TH_385	788	1150	GS snapshot june 2018	Greece	GR	GRC	Thessaloniki	40,64	22,94	jun	18	2018-07-13	Global sewage consortium	wastewater	wastewater metagenome	ERS5186676	ERX4604268	ERR4682819	Illumina	paired	Illumina NovaSeq 6000
697	DTU_2018_697_1_MG_PT_PO_386	1		2018_jun_prt_02	DTU2018_MG_789_PT_PO_386	789	1150	GS snapshot june 2018	Portugal	PT	PRT	Porto	41,15	-8,61	jun	18	2018-07-02	Global sewage consortium	wastewater	wastewater metagenome	ERS5186677	ERX4604269	ERR4682820	Illumina	paired	Illumina NovaSeq 6000
698	DTU_2018_698_1_MG_IN_KO_387	1		2018_jun_ind_01	DTU2018_MG_790_IN_KO_387	790	1150	GS snapshot june 2018	India	IN	IND	Kochi	9,98	76,25	jun	18	2018-07-04	Global sewage consortium	wastewater	wastewater metagenome	ERS5186678	ERX4604270	ERR4682821	Illumina	paired	Illumina NovaSeq 6000
699	DTU_2018_699_1_MG_SK_BR_388	1		2018_jun_svk_01	DTU2018_MG_791_SK_BR_388	791	1150	GS snapshot june 2018	Slovakia	SK	SVK	Bratislava	48,15	17,11	jun	18	2018-07-03	Global sewage consortium	wastewater	wastewater metagenome	ERS5186679	ERX4604271	ERR4682822	Illumina	paired	Illumina NovaSeq 6000
700	DTU_2018_700_1_MG_PL_PL_389	1		2018_jun_pol_01	DTU2018_MG_792_PL_PL_389	792	1150	GS snapshot june 2018	Poland	PL	POL	Pulawy	51,42	21,97	jun	18	2018-07-09	Global sewage consortium	wastewater	wastewater metagenome	ERS5186680	ERX4604272	ERR4682823	Illumina	paired	Illumina NovaSeq 6000
701	DTU_2018_701_1_MG_NL_UT_389	1		2018_jun_nld_02	DTU2018_MG_782_NL_UT_389	782	1150	GS snapshot june 2018	Netherlands	NL	NLD	Utrecht	52,09	5,11	jun	18	2018-07-02	Global sewage consortium	wastewater	wastewater metagenome	ERS5186681	ERX4604273	ERR4682824	Illumina	paired	Illumina NovaSeq 6000
702	DTU_2018_702_1_MG_TW_TA_390	1		2018_jun_twn_01	DTU2018_MG_793_TW_TA_390	793	1150	GS snapshot june 2018	Taiwan	TW	TWN	Taipei	25,04	121,56	jun	18	2018-07-09	Global sewage consortium	wastewater	wastewater metagenome	ERS5186682	ERX4604274	ERR4682825	Illumina	paired	Illumina NovaSeq 6000
703	DTU_2018_703_1_MG_IT_RO_391	1		2018_jun_ita_04	DTU2018_MG_794_IT_RO_391	794	1150	GS snapshot june 2018	Italy	IT	ITA	Rome	41,89	12,48	jun	18	2018-06-26	Global sewage consortium	wastewater	wastewater metagenome	ERS5186683	ERX4604275	ERR4682826	Illumina	paired	Illumina NovaSeq 6000
704	DTU_2018_704_1_MG_CN_NA_392	1		2018_jun_chn_01	DTU2018_MG_795_CN_NA_392	795	1150	GS snapshot june 2018	China	CN	CHN	Nanjing	32,06	118,79	jun	18	2018-06-21	Global sewage consortium	wastewater	wastewater metagenome	ERS5186684	ERX4604276	ERR4682827	Illumina	paired	Illumina NovaSeq 6000
705	DTU_2018_705_1_MG_CN_YA_393	1		2018_jun_chn_02	DTU2018_MG_796_CN_YA_393	796	1150	GS snapshot june 2018	China	CN	CHN	Yangzhou	32,39	119,44	jun	18	2018-06-22	Global sewage consortium	wastewater	wastewater metagenome	ERS5186685	ERX4604277	ERR4682828	Illumina	paired	Illumina NovaSeq 6000
706	DTU_2018_706_1_MG_CH_BR_394	1		2018_jun_che_01	DTU2018_MG_797_CH_BR_394	797	1150	GS snapshot june 2018	Switzerland	CH	CHE	Bern	46,95	7,45	jun	18	2018-06-28	Global sewage consortium	wastewater	wastewater metagenome	ERS5186686	ERX4604278	ERR4682829	Illumina	paired	Illumina NovaSeq 6000
707	DTU_2018_707_1_MG_CA_CA_395	1		2018_jun_can_02	DTU2018_MG_798_CA_CA_395	798	1150	GS snapshot june 2018	Canada	CA	CAN	Calgary	51,05	-114,06	jun	18	2018-06-26	Global sewage consortium	wastewater	wastewater metagenome	ERS5186687	ERX4604279	ERR4682830	Illumina	paired	Illumina NovaSeq 6000
708	DTU_2018_708_1_MG_CA_RE_396	1		2018_jun_can_03	DTU2018_MG_799_CA_RE_396	799	1150	GS snapshot june 2018	Canada	CA	CAN	Regina	50,45	-104,62	jun	18	2018-07-10	Global sewage consortium	wastewater	wastewater metagenome	ERS5186688	ERX4604280	ERR4682831	Illumina	paired	Illumina NovaSeq 6000
709	DTU_2018_709_1_MG_KW_KW_397	1		2018_jun_kwt_01	DTU2018_MG_800_KW_KW_397	800	1150	GS snapshot june 2018	Kuwait	KW	KWT	Kuwait	29,27	47,50	jun	18	2018-07-07	Global sewage consortium	wastewater	wastewater metagenome	ERS5186689	ERX4604281	ERR4682832	Illumina	paired	Illumina NovaSeq 6000
710	DTU_2018_710_1_MG_MA_CA_398	1		2018_jun_mar_01	DTU2018_MG_801_MA_CA_398	801	1150	GS snapshot june 2018	Morocco	MA	MAR	Casablanca	33,60	-7,62	jun	18	2018-06-29	Global sewage consortium	wastewater	wastewater metagenome	ERS5186690	ERX4604282	ERR4682833	Illumina	paired	Illumina NovaSeq 6000
711	DTU_2018_711_1_MG_BR_BH_408	1		2018_jun_bra_01	DTU2018_MG_811_BR_BH_408	811	1150	GS snapshot june 2018	Brazil	BR	BRA	Belo Horizonte	-19,92	-43,95	jun	18	2018-07-09	Global sewage consortium	wastewater	wastewater metagenome	ERS5186691	ERX4604283	ERR4682834	Illumina	paired	Illumina NovaSeq 6000
712	DTU_2018_712_1_MG_BB_WO_409	1		2018_jun_brb_01	DTU2018_MG_812_BB_WO_409	812	1150	GS snapshot june 2018	Barbados	BB	BRB	Worthing	13,07	-59,58	jun	18	2018-07-05	Global sewage consortium	wastewater	wastewater metagenome	ERS5186692	ERX4604284	ERR4682835	Illumina	paired	Illumina NovaSeq 6000
713	DTU_2018_713_1_MG_BB_BR_410	1		2018_jun_brb_02	DTU2018_MG_813_BB_BR_410	813	1150	GS snapshot june 2018	Barbados	BB	BRB	Bridgetown	13,10	-59,62	jun	18	2018-07-05	Global sewage consortium	wastewater	wastewater metagenome	ERS5186693	ERX4604285	ERR4682836	Illumina	paired	Illumina NovaSeq 6000
714	DTU_2018_714_1_MG_IN_UD_411	1		2018_jun_ind_02	DTU2018_MG_814_IN_UD_411	814	1150	GS snapshot june 2018	India	IN	IND	Udupi	13,34	74,75	jun	18	2018-06-18	Global sewage consortium	wastewater	wastewater metagenome	ERS5186694	ERX4604286	ERR4682837	Illumina	paired	Illumina NovaSeq 6000
716	DTU_2018_716_1_MG_EC_QU_413	1	Sample is environmental - sampling site is a river (freddu 11/12-2019)	2018_jun_ecu_01	DTU2018_MG_816_EC_QU_413	816	1150	GS snapshot june 2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	jun	18	2018-06-28	Global sewage consortium	wastewater	wastewater metagenome	ERS5186695	ERX4604287	ERR4682838	Illumina	paired	Illumina NovaSeq 6000
717	DTU_2018_717_1_MG_CI_AB_414	1		2018_jun_civ_01	DTU2018_MG_817_CI_AB_414	817	1150	GS snapshot june 2018	Cote d'Ivoire	CI	CIV	Abidjan	5,32	-4,02	jun	18	2018-07-07	Global sewage consortium	wastewater	wastewater metagenome	ERS5186696	ERX4604288	ERR4682839	Illumina	paired	Illumina NovaSeq 6000
718	DTU_2018_718_1_MG_CI_YA_415	1		2018_jun_civ_02	DTU2018_MG_818_CI_YA_415	818	1150	GS snapshot june 2018	Cote d'Ivoire	CI	CIV	Yamoussoukro	6,81	-5,27	jun	18	2018-07-07	Global sewage consortium	wastewater	wastewater metagenome	ERS5186697	ERX4604289	ERR4682840	Illumina	paired	Illumina NovaSeq 6000
719	DTU_2018_719_1_MG_CI_BO_416	1		2018_jun_civ_03	DTU2018_MG_819_CI_BO_416	819	1150	GS snapshot june 2018	Cote d'Ivoire	CI	CIV	Bouake	7,69	-5,03	jun	18	2018-07-06	Global sewage consortium	wastewater	wastewater metagenome	ERS5186698	ERX4604290	ERR4682841	Illumina	paired	Illumina NovaSeq 6000
720	DTU_2018_720_1_MG_CA_OT_417	1		2018_jun_can_04	DTU2018_MG_820_CA_OT_417	820	1150	GS snapshot june 2018	Canada	CA	CAN	Ottawa	45,42	-75,69	jun	18	2018-07-09	Global sewage consortium	wastewater	wastewater metagenome	ERS5186699	ERX4604291	ERR4682842	Illumina	paired	Illumina NovaSeq 6000
